id_viagem,id_veiculo,regiao,data_viagem,km_rodado,custo_combustivel,custo_pedagio,faturamento_viagem,custo_total,margem
VEI-023-202503-015,VEI-023,Sudeste,2025-03-05,464.7,911.01,117.62,5495.65,1028.63,4467.0199999999995
VEI-023-202503-016,VEI-023,Sudeste,2025-03-05,415.0,748.88,85.25,3334.26,834.13,2500.13
VEI-023-202503-017,VEI-023,Sudeste,2025-03-05,472.3,775.79,79.55,5885.46,855.3399999999999,5030.12
VEI-023-202503-018,VEI-023,Sudeste,2025-03-15,448.2,799.61,97.57,5296.1,897.1800000000001,4398.92
VEI-023-202503-019,VEI-023,Sudeste,2025-03-23,271.7,475.06,57.53,1755.48,532.59,1222.8899999999999
VEI-023-202503-020,VEI-023,Sudeste,2025-03-10,271.6,475.83,90.42,2838.84,566.25,2272.59
VEI-023-202503-021,VEI-023,Sudeste,2025-03-01,513.8,878.76,172.18,5665.78,1050.94,4614.84
VEI-023-202503-022,VEI-023,Sudeste,2025-03-02,239.0,443.78,77.43,2812.16,521.21,2290.95
VEI-023-202503-023,VEI-023,Sudeste,2025-03-25,191.1,363.6,57.43,2334.44,421.03000000000003,1913.41
VEI-023-202503-024,VEI-023,Sudeste,2025-03-07,493.0,846.82,122.73,3848.16,969.5500000000001,2878.6099999999997
VEI-023-202503-025,VEI-023,Sudeste,2025-03-08,515.2,925.83,108.23,5071.56,1034.06,4037.5000000000005
VEI-023-202503-026,VEI-023,Sudeste,2025-03-13,353.5,625.65,90.45,3692.99,716.1,2976.89
VEI-023-202504-000,VEI-023,Sudeste,2025-04-07,256.0,474.68,66.17,3144.29,540.85,2603.44
VEI-023-202504-001,VEI-023,Sudeste,2025-04-07,97.5,188.68,22.46,754.63,211.14000000000001,543.49
VEI-023-202504-002,VEI-023,Sudeste,2025-04-20,315.6,477.65,95.42,3016.3,573.0699999999999,2443.2300000000005
VEI-023-202504-003,VEI-023,Sudeste,2025-04-17,391.2,612.58,71.55,5652.26,684.13,4968.13
VEI-023-202504-004,VEI-023,Sudeste,2025-04-09,300.4,516.05,96.73,1922.61,612.78,1309.83
VEI-023-202504-005,VEI-023,Sudeste,2025-04-09,391.0,645.1,115.13,4647.69,760.23,3887.4599999999996
VEI-023-202504-006,VEI-023,Sudeste,2025-04-25,413.2,758.39,63.58,3571.58,821.97,2749.6099999999997
VEI-023-202504-007,VEI-023,Sudeste,2025-04-12,365.9,611.33,93.34,5374.38,704.6700000000001,4669.71
VEI-023-202504-008,VEI-023,Sudeste,2025-04-20,293.6,501.62,84.22,2209.62,585.84,1623.7799999999997
VEI-023-202504-009,VEI-023,Sudeste,2025-04-07,406.6,661.45,139.74,3612.61,801.19,2811.42
VEI-023-202504-010,VEI-023,Sudeste,2025-04-09,331.8,557.49,50.02,4115.67,607.51,3508.16
VEI-023-202504-011,VEI-023,Sudeste,2025-04-15,431.1,818.13,90.87,3859.6,909.0,2950.6
VEI-023-202504-012,VEI-023,Sudeste,2025-04-03,265.9,488.53,60.44,3386.5,548.97,2837.5299999999997
VEI-023-202504-013,VEI-023,Sudeste,2025-04-17,483.5,837.84,152.04,7185.26,989.88,6195.38
VEI-023-202504-014,VEI-023,Sudeste,2025-04-13,352.0,677.09,54.65,4690.99,731.74,3959.25
VEI-023-202504-015,VEI-023,Sudeste,2025-04-20,198.5,386.6,34.57,2416.1,421.17,1994.9299999999998
VEI-023-202504-016,VEI-023,Sudeste,2025-04-17,525.5,948.47,106.73,4262.78,1055.2,3207.58
VEI-023-202504-017,VEI-023,Sudeste,2025-04-08,338.0,576.45,112.08,4107.25,688.5300000000001,3418.72
VEI-023-202504-018,VEI-023,Sudeste,2025-04-05,258.7,460.16,60.76,1981.71,520.9200000000001,1460.79
VEI-023-202504-019,VEI-023,Sudeste,2025-04-08,409.3,678.38,86.41,4221.8,764.79,3457.01
VEI-023-202504-020,VEI-023,Sudeste,2025-04-11,346.5,570.99,76.63,3130.45,647.62,2482.83
VEI-023-202504-021,VEI-023,Sudeste,2025-04-09,378.6,609.6,77.49,3543.72,687.09,2856.6299999999997
VEI-023-202504-022,VEI-023,Sudeste,2025-04-09,528.7,899.7,156.23,5817.15,1055.93,4761.219999999999
VEI-023-202504-023,VEI-023,Sudeste,2025-04-20,296.8,524.56,70.48,3211.93,595.04,2616.89
VEI-023-202504-024,VEI-023,Sudeste,2025-04-06,192.4,376.86,36.39,1996.62,413.25,1583.37
VEI-023-202504-025,VEI-023,Sudeste,2025-04-04,278.2,440.77,80.23,3512.57,521.0,2991.57
VEI-023-202504-026,VEI-023,Sudeste,2025-04-02,308.6,506.24,97.57,3602.37,603.81,2998.56
VEI-023-202505-000,VEI-023,Sudeste,2025-05-26,211.5,354.94,57.07,2004.37,412.01,1592.36
VEI-023-202505-001,VEI-023,Sudeste,2025-05-22,280.7,475.29,85.31,3347.27,560.6,2786.67
VEI-023-202505-002,VEI-023,Sudeste,2025-05-02,436.3,714.29,125.52,4190.84,839.81,3351.03
VEI-023-202505-003,VEI-023,Sudeste,2025-05-23,357.5,585.96,99.16,3896.8,685.12,3211.6800000000003
VEI-023-202505-004,VEI-023,Sudeste,2025-05-09,542.5,1048.74,186.08,6082.63,1234.82,4847.81
VEI-023-202505-005,VEI-023,Sudeste,2025-05-12,243.0,377.91,50.58,3002.94,428.49,2574.45
VEI-023-202505-006,VEI-023,Sudeste,2025-05-13,323.6,496.43,92.26,3894.63,588.69,3305.94
VEI-023-202505-007,VEI-023,Sudeste,2025-05-05,394.9,633.21,59.38,4595.71,692.59,3903.12
VEI-023-202505-008,VEI-023,Sudeste,2025-05-26,438.0,851.96,66.62,6172.59,918.58,5254.01
VEI-023-202505-009,VEI-023,Sudeste,2025-05-02,283.0,437.42,97.83,3434.28,535.25,2899.03
VEI-023-202505-010,VEI-023,Sudeste,2025-05-10,298.7,485.98,88.16,2686.39,574.14,2112.25
VEI-023-202505-011,VEI-023,Sudeste,2025-05-02,257.7,445.25,42.27,2634.12,487.52,2146.6
VEI-023-202505-012,VEI-023,Sudeste,2025-05-14,297.1,499.03,102.41,3289.85,601.4399999999999,2688.41
VEI-023-202505-013,VEI-023,Sudeste,2025-05-20,457.5,751.78,95.95,4842.86,847.73,3995.1299999999997
VEI-023-202505-014,VEI-023,Sudeste,2025-05-01,222.7,404.19,67.52,2872.75,471.71,2401.04
VEI-023-202505-015,VEI-023,Sudeste,2025-05-04,255.8,403.63,53.85,1138.62,457.48,681.1399999999999
VEI-023-202505-016,VEI-023,Sudeste,2025-05-24,352.3,666.37,69.43,3703.33,735.8,2967.5299999999997
VEI-023-202505-017,VEI-023,Sudeste,2025-05-13,330.2,544.82,67.13,3096.64,611.95,2484.6899999999996
VEI-023-202505-018,VEI-023,Sudeste,2025-05-17,300.9,523.0,59.54,4372.7,582.54,3790.16
VEI-023-202505-019,VEI-023,Sudeste,2025-05-09,326.5,529.42,92.27,3282.93,621.6899999999999,2661.24
VEI-023-202505-020,VEI-023,Sudeste,2025-05-27,316.7,546.78,95.97,2581.06,642.75,1938.31
VEI-023-202505-021,VEI-023,Sudeste,2025-05-18,320.2,528.63,71.21,3229.4,599.84,2629.56
VEI-023-202505-022,VEI-023,Sudeste,2025-05-22,492.4,845.93,133.26,2871.62,979.1899999999999,1892.4299999999998
VEI-023-202505-023,VEI-023,Sudeste,2025-05-13,305.2,563.66,65.28,3876.33,628.9399999999999,3247.39
VEI-023-202505-024,VEI-023,Sudeste,2025-05-15,293.3,479.42,69.24,2879.6,548.66,2330.94
VEI-023-202505-025,VEI-023,Sudeste,2025-05-26,477.4,857.21,115.51,5882.66,972.72,4909.94
VEI-023-202505-026,VEI-023,Sudeste,2025-05-03,363.2,702.05,100.16,4869.63,802.2099999999999,4067.42
VEI-023-202505-027,VEI-023,Sudeste,2025-05-16,249.3,481.57,59.36,2368.6,540.93,1827.67
VEI-023-202505-028,VEI-023,Sudeste,2025-05-17,347.9,588.72,105.54,4269.99,694.26,3575.7299999999996
VEI-023-202505-029,VEI-023,Sudeste,2025-05-21,416.9,682.34,101.03,4664.08,783.37,3880.71
VEI-023-202506-000,VEI-023,Sudeste,2025-06-09,387.4,635.5,61.47,4250.78,696.97,3553.8099999999995
VEI-023-202506-001,VEI-023,Sudeste,2025-06-03,289.8,425.73,77.39,3566.67,503.12,3063.55
VEI-023-202506-002,VEI-023,Sudeste,2025-06-13,311.1,546.5,81.73,3029.19,628.23,2400.96
VEI-023-202506-003,VEI-023,Sudeste,2025-06-15,517.9,925.32,105.73,4773.94,1031.05,3742.8899999999994
VEI-023-202506-004,VEI-023,Sudeste,2025-06-09,315.9,499.58,64.16,4360.61,563.74,3796.87
VEI-023-202506-005,VEI-023,Sudeste,2025-06-01,209.5,397.35,54.46,2546.47,451.81,2094.66
VEI-023-202506-006,VEI-023,Sudeste,2025-06-16,326.5,576.72,104.49,3799.55,681.21,3118.34
VEI-023-202506-007,VEI-023,Sudeste,2025-06-19,399.8,676.59,126.51,3570.85,803.1,2767.75
VEI-023-202506-008,VEI-023,Sudeste,2025-06-03,314.4,495.85,78.47,2715.24,574.32,2140.9199999999996
VEI-023-202506-009,VEI-023,Sudeste,2025-06-09,223.1,466.85,72.87,3046.75,539.72,2507.0299999999997
VEI-023-202506-010,VEI-023,Sudeste,2025-06-07,313.5,542.91,84.57,4232.88,627.48,3605.4
VEI-023-202506-011,VEI-023,Sudeste,2025-06-05,238.9,428.18,72.05,2053.17,500.23,1552.94
VEI-023-202506-012,VEI-023,Sudeste,2025-06-26,511.1,865.02,84.13,4067.39,949.15,3118.24
VEI-023-202506-013,VEI-023,Sudeste,2025-06-01,228.7,384.11,62.19,2766.29,446.3,2319.99
VEI-023-202506-014,VEI-023,Sudeste,2025-06-07,496.6,876.49,95.92,6326.53,972.41,5354.12
VEI-023-202506-015,VEI-023,Sudeste,2025-06-02,265.5,472.82,57.12,2395.32,529.9399999999999,1865.38
VEI-023-202506-016,VEI-023,Sudeste,2025-06-25,393.5,798.12,81.95,3489.81,880.07,2609.74
VEI-023-202506-017,VEI-023,Sudeste,2025-06-15,309.5,564.17,96.49,3130.59,660.66,2469.9300000000003
VEI-023-202506-018,VEI-023,Sudeste,2025-06-22,322.6,524.63,74.41,3480.0,599.04,2880.96
VEI-023-202506-019,VEI-023,Sudeste,2025-06-09,306.0,563.02,91.6,2490.16,654.62,1835.54
VEI-023-202506-020,VEI-023,Sudeste,2025-06-03,320.9,620.98,109.9,3979.65,730.88,3248.77
VEI-023-202506-021,VEI-023,Sudeste,2025-06-13,332.0,536.68,109.47,2858.19,646.15,2212.04
VEI-023-202506-022,VEI-023,Sudeste,2025-06-10,214.0,394.02,33.08,1660.01,427.09999999999997,1232.91
VEI-023-202506-023,VEI-023,Sudeste,2025-06-13,291.5,523.83,88.37,2830.95,612.2,2218.75
VEI-023-202506-024,VEI-023,Sudeste,2025-06-13,436.6,815.38,105.78,5888.81,921.16,4967.650000000001
VEI-023-202506-025,VEI-023,Sudeste,2025-06-26,339.3,603.9,56.69,2625.48,660.5899999999999,1964.89
VEI-023-202506-026,VEI-023,Sudeste,2025-06-25,422.0,706.39,111.0,4690.08,817.39,3872.69
VEI-023-202506-027,VEI-023,Sudeste,2025-06-03,364.3,586.79,106.93,2249.94,693.72,1556.22
VEI-023-202506-028,VEI-023,Sudeste,2025-06-03,214.9,318.27,55.03,2762.75,373.29999999999995,2389.45
VEI-023-202506-029,VEI-023,Sudeste,2025-06-06,239.7,397.45,58.55,2219.2,456.0,1763.1999999999998
VEI-023-202507-000,VEI-023,Sudeste,2025-07-17,358.6,610.27,57.6,3438.67,667.87,2770.8
VEI-023-202507-001,VEI-023,Sudeste,2025-07-01,222.9,391.7,53.96,2061.42,445.65999999999997,1615.7600000000002
VEI-023-202507-002,VEI-023,Sudeste,2025-07-04,373.5,732.91,69.37,4040.17,802.28,3237.8900000000003
VEI-023-202507-003,VEI-023,Sudeste,2025-07-24,138.3,259.86,36.34,1287.64,296.20000000000005,991.44
VEI-023-202507-004,VEI-023,Sudeste,2025-07-19,258.8,458.56,64.54,2741.75,523.1,2218.65
VEI-023-202507-005,VEI-023,Sudeste,2025-07-07,314.7,576.77,61.2,3934.12,637.97,3296.1499999999996
VEI-023-202507-006,VEI-023,Sudeste,2025-07-03,332.7,569.2,71.92,3889.37,641.12,3248.25
VEI-023-202507-007,VEI-023,Sudeste,2025-07-09,476.6,745.73,135.35,5982.66,881.08,5101.58
VEI-023-202507-008,VEI-023,Sudeste,2025-07-10,277.9,523.76,58.98,2455.0,582.74,1872.26
VEI-023-202507-009,VEI-023,Sudeste,2025-07-08,375.8,722.68,77.1,3555.77,799.78,2755.99
VEI-023-202507-010,VEI-023,Sudeste,2025-07-20,264.4,435.43,88.63,3035.48,524.06,2511.42
VEI-023-202507-011,VEI-023,Sudeste,2025-07-21,248.6,405.79,86.75,2670.11,492.54,2177.57
VEI-023-202507-012,VEI-023,Sudeste,2025-07-01,518.9,926.08,100.13,7315.51,1026.21,6289.3
VEI-023-202507-013,VEI-023,Sudeste,2025-07-05,215.9,376.04,50.97,2075.13,427.01,1648.1200000000001
VEI-023-202507-014,VEI-023,Sudeste,2025-07-21,130.2,213.63,23.54,1690.12,237.17,1452.9499999999998
VEI-023-202507-015,VEI-023,Sudeste,2025-07-15,223.9,356.24,48.48,1880.85,404.72,1476.1299999999999
VEI-023-202507-016,VEI-023,Sudeste,2025-07-24,427.4,794.15,127.44,4999.16,921.5899999999999,4077.5699999999997
VEI-023-202507-017,VEI-023,Sudeste,2025-07-23,311.2,611.71,82.2,3568.84,693.9100000000001,2874.9300000000003
VEI-023-202507-018,VEI-023,Sudeste,2025-07-04,231.9,442.32,39.42,3020.93,481.74,2539.1899999999996
VEI-023-202507-019,VEI-023,Sudeste,2025-07-01,180.0,306.9,57.28,1639.25,364.17999999999995,1275.0700000000002
VEI-023-202507-020,VEI-023,Sudeste,2025-07-14,389.3,739.23,93.78,3892.53,833.01,3059.5200000000004
VEI-023-202507-021,VEI-023,Sudeste,2025-07-14,475.2,831.46,122.6,5649.2,954.0600000000001,4695.139999999999
VEI-023-202507-022,VEI-023,Sudeste,2025-07-17,313.0,545.17,78.5,1764.42,623.67,1140.75
VEI-023-202507-023,VEI-023,Sudeste,2025-07-26,470.8,809.55,93.06,4412.1,902.6099999999999,3509.4900000000007
VEI-023-202507-024,VEI-023,Sudeste,2025-07-02,126.9,234.5,26.35,1134.04,260.85,873.1899999999999
VEI-023-202507-025,VEI-023,Sudeste,2025-07-27,417.5,659.95,83.26,3555.53,743.21,2812.32
VEI-023-202507-026,VEI-023,Sudeste,2025-07-14,456.1,772.74,104.11,4511.32,876.85,3634.47
VEI-023-202507-027,VEI-023,Sudeste,2025-07-12,307.9,585.66,58.44,3413.16,644.0999999999999,2769.06
VEI-023-202507-028,VEI-023,Sudeste,2025-07-25,383.3,599.52,123.88,5144.41,723.4,4421.01
VEI-023-202507-029,VEI-023,Sudeste,2025-07-16,450.1,824.9,147.78,5117.79,972.68,4145.11
VEI-023-202507-030,VEI-023,Sudeste,2025-07-16,379.5,655.0,117.42,4149.03,772.42,3376.6099999999997
VEI-023-202507-031,VEI-023,Sudeste,2025-07-16,247.5,444.04,58.58,1603.48,502.62,1100.8600000000001
VEI-023-202507-032,VEI-023,Sudeste,2025-07-21,313.0,516.58,79.0,3272.88,595.58,2677.3
VEI-023-202508-000,VEI-023,Sudeste,2025-08-15,301.1,496.08,52.86,2681.53,548.9399999999999,2132.59
VEI-023-202508-001,VEI-023,Sudeste,2025-08-25,343.2,567.63,118.43,2612.97,686.06,1926.9099999999999
VEI-023-202508-002,VEI-023,Sudeste,2025-08-14,361.5,663.18,118.04,3906.11,781.2199999999999,3124.8900000000003
VEI-023-202508-003,VEI-023,Sudeste,2025-08-19,159.6,253.59,29.15,1344.8,282.74,1062.06
VEI-023-202508-004,VEI-023,Sudeste,2025-08-16,346.0,536.72,100.43,3250.78,637.1500000000001,2613.63
VEI-023-202508-005,VEI-023,Sudeste,2025-08-16,381.4,656.1,66.68,4271.91,722.78,3549.13
VEI-023-202508-006,VEI-023,Sudeste,2025-08-09,320.0,486.83,79.73,2379.57,566.56,1813.0100000000002
VEI-023-202508-007,VEI-023,Sudeste,2025-08-19,471.8,756.97,155.19,3939.88,912.1600000000001,3027.7200000000003
VEI-023-202508-008,VEI-023,Sudeste,2025-08-03,301.2,591.24,95.57,2539.16,686.81,1852.35
VEI-023-202508-009,VEI-023,Sudeste,2025-08-20,291.4,460.87,79.79,3024.93,540.66,2484.27
VEI-023-202508-010,VEI-023,Sudeste,2025-08-25,253.6,425.39,78.51,2022.28,503.9,1518.38
VEI-023-202508-011,VEI-023,Sudeste,2025-08-22,398.8,681.11,115.59,3482.9,796.7,2686.2
VEI-023-202508-012,VEI-023,Sudeste,2025-08-22,361.1,657.29,54.95,4361.51,712.24,3649.2700000000004
VEI-023-202508-013,VEI-023,Sudeste,2025-08-02,232.2,414.13,56.71,1875.82,470.84,1404.98
VEI-023-202508-014,VEI-023,Sudeste,2025-08-06,434.8,776.99,136.78,2839.94,913.77,1926.17
VEI-023-202508-015,VEI-023,Sudeste,2025-08-15,270.3,468.55,88.66,2165.46,557.21,1608.25
VEI-023-202508-016,VEI-023,Sudeste,2025-08-09,327.7,630.12,108.06,3298.75,738.1800000000001,2560.5699999999997
VEI-023-202508-017,VEI-023,Sudeste,2025-08-15,408.5,692.36,86.22,5808.75,778.58,5030.17
VEI-023-202508-018,VEI-023,Sudeste,2025-08-24,364.9,705.88,104.27,4998.33,810.15,4188.18
VEI-023-202508-019,VEI-023,Sudeste,2025-08-05,348.5,568.72,110.01,3667.21,678.73,2988.48
VEI-023-202508-020,VEI-023,Sudeste,2025-08-02,437.4,943.77,73.66,4885.46,1017.43,3868.03
VEI-023-202508-021,VEI-023,Sudeste,2025-08-20,355.7,613.72,121.39,3224.18,735.11,2489.0699999999997
VEI-023-202508-022,VEI-023,Sudeste,2025-08-23,236.2,398.39,59.74,2029.81,458.13,1571.6799999999998
VEI-023-202508-023,VEI-023,Sudeste,2025-08-08,237.6,431.55,39.24,3009.55,470.79,2538.76
VEI-023-202508-024,VEI-023,Sudeste,2025-08-02,336.4,579.38,91.05,2555.06,670.43,1884.63
VEI-023-202508-025,VEI-023,Sudeste,2025-08-02,228.9,385.12,41.33,1745.77,426.45,1319.32
VEI-023-202508-026,VEI-023,Sudeste,2025-08-10,422.0,755.8,64.11,4818.21,819.91,3998.3
VEI-023-202508-027,VEI-023,Sudeste,2025-08-21,379.0,615.05,99.79,4138.22,714.8399999999999,3423.38
VEI-023-202508-028,VEI-023,Sudeste,2025-08-15,533.7,957.75,136.19,5478.74,1093.94,4384.799999999999
VEI-023-202509-000,VEI-023,Sudeste,2025-09-22,221.2,383.32,44.83,2424.9,428.15,1996.75
VEI-023-202509-001,VEI-023,Sudeste,2025-09-11,312.3,493.01,88.27,4305.0,581.28,3723.7200000000003
VEI-023-202509-002,VEI-023,Sudeste,2025-09-23,401.6,799.58,107.38,5193.44,906.96,4286.48
VEI-023-202509-003,VEI-023,Sudeste,2025-09-06,356.8,588.06,86.55,3958.46,674.6099999999999,3283.8500000000004
VEI-023-202509-004,VEI-023,Sudeste,2025-09-20,342.5,536.96,59.72,3540.4,596.6800000000001,2943.7200000000003
VEI-023-202509-005,VEI-023,Sudeste,2025-09-26,168.3,337.05,39.09,2054.45,376.14,1678.31
VEI-023-202509-006,VEI-023,Sudeste,2025-09-12,439.6,714.02,100.32,5416.56,814.3399999999999,4602.22
VEI-023-202509-007,VEI-023,Sudeste,2025-09-23,274.6,452.31,73.97,3645.46,526.28,3119.1800000000003
VEI-023-202509-008,VEI-023,Sudeste,2025-09-02,224.1,430.85,40.67,3090.58,471.52000000000004,2619.06
VEI-023-202509-009,VEI-023,Sudeste,2025-09-05,346.6,566.1,86.12,3876.67,652.22,3224.45
VEI-023-202509-010,VEI-023,Sudeste,2025-09-15,302.8,528.96,52.48,3721.35,581.44,3139.91
VEI-023-202509-011,VEI-023,Sudeste,2025-09-18,460.8,804.67,154.92,3547.69,959.5899999999999,2588.1000000000004
VEI-023-202509-012,VEI-023,Sudeste,2025-09-02,118.9,207.02,38.57,1298.23,245.59,1052.64
VEI-023-202509-013,VEI-023,Sudeste,2025-09-21,328.9,539.27,53.93,2574.1,593.1999999999999,1980.9
VEI-023-202509-014,VEI-023,Sudeste,2025-09-20,331.6,548.4,81.62,3022.38,630.02,2392.36
VEI-023-202509-015,VEI-023,Sudeste,2025-09-16,448.3,675.05,128.6,5446.22,803.65,4642.570000000001
VEI-023-202509-016,VEI-023,Sudeste,2025-09-13,268.3,414.41,55.14,3191.97,469.55,2722.4199999999996
VEI-023-202509-017,VEI-023,Sudeste,2025-09-11,422.0,718.01,111.89,6302.12,829.9,5472.22
VEI-023-202509-018,VEI-023,Sudeste,2025-09-17,473.0,858.47,105.68,5065.46,964.1500000000001,4101.3099999999995
VEI-023-202509-019,VEI-023,Sudeste,2025-09-06,384.4,683.82,102.53,2509.79,786.35,1723.44
VEI-023-202509-020,VEI-023,Sudeste,2025-09-21,291.6,528.97,73.52,2911.18,602.49,2308.6899999999996
VEI-023-202509-021,VEI-023,Sudeste,2025-09-18,310.5,577.73,93.53,3224.33,671.26,2553.0699999999997
VEI-023-202509-022,VEI-023,Sudeste,2025-09-06,357.1,592.01,95.44,3318.35,687.45,2630.8999999999996
VEI-023-202509-023,VEI-023,Sudeste,2025-09-13,478.3,782.07,137.19,4375.0,919.26,3455.74
VEI-023-202509-024,VEI-023,Sudeste,2025-09-05,313.2,569.83,94.75,3617.63,664.58,2953.05
VEI-023-202509-025,VEI-023,Sudeste,2025-09-16,405.4,693.95,74.98,4520.19,768.9300000000001,3751.2599999999993
VEI-023-202509-026,VEI-023,Sudeste,2025-09-04,497.8,941.89,87.09,4917.89,1028.98,3888.9100000000003
VEI-023-202509-027,VEI-023,Sudeste,2025-09-02,308.8,491.68,52.52,2319.21,544.2,1775.01
VEI-023-202509-028,VEI-023,Sudeste,2025-09-03,356.5,616.27,75.02,2688.64,691.29,1997.35
VEI-023-202510-000,VEI-023,Sudeste,2025-10-17,258.6,391.83,72.66,2933.13,464.49,2468.6400000000003
VEI-023-202510-001,VEI-023,Sudeste,2025-10-08,446.8,827.17,71.7,4466.61,898.87,3567.74
VEI-023-202510-002,VEI-023,Sudeste,2025-10-08,264.5,396.7,92.46,3093.06,489.15999999999997,2603.9
VEI-023-202510-003,VEI-023,Sudeste,2025-10-12,400.9,684.1,69.84,5611.09,753.94,4857.15
VEI-023-202510-004,VEI-023,Sudeste,2025-10-02,291.5,469.21,63.67,3210.42,532.88,2677.54
VEI-023-202510-005,VEI-023,Sudeste,2025-10-02,216.9,346.46,63.7,2265.5,410.15999999999997,1855.3400000000001
VEI-023-202510-006,VEI-023,Sudeste,2025-10-11,234.3,415.4,44.64,2304.28,460.03999999999996,1844.2400000000002
VEI-023-202510-007,VEI-023,Sudeste,2025-10-06,413.9,715.56,91.36,5199.57,806.92,4392.65
VEI-023-202510-008,VEI-023,Sudeste,2025-10-08,287.0,520.7,93.03,1587.85,613.73,974.1199999999999
VEI-023-202510-009,VEI-023,Sudeste,2025-10-23,307.2,492.59,91.99,3175.06,584.5799999999999,2590.48
VEI-023-202510-010,VEI-023,Sudeste,2025-10-19,94.4,155.35,18.61,1204.59,173.95999999999998,1030.6299999999999
VEI-023-202510-011,VEI-023,Sudeste,2025-10-02,283.8,482.97,64.72,3736.58,547.69,3188.89
VEI-023-202510-012,VEI-023,Sudeste,2025-10-03,224.5,367.25,50.02,2556.44,417.27,2139.17
VEI-023-202510-013,VEI-023,Sudeste,2025-10-06,467.8,841.83,130.32,5884.13,972.1500000000001,4911.98
VEI-023-202510-014,VEI-023,Sudeste,2025-10-18,431.1,801.2,85.81,3532.44,887.01,2645.4300000000003
VEI-023-202510-015,VEI-023,Sudeste,2025-10-26,323.1,535.28,87.22,2653.33,622.5,2030.83
VEI-023-202510-016,VEI-023,Sudeste,2025-10-10,325.2,517.76,102.13,4820.74,619.89,4200.849999999999
VEI-023-202510-017,VEI-023,Sudeste,2025-10-08,392.3,706.3,122.75,2240.38,829.05,1411.3300000000002
VEI-023-202510-018,VEI-023,Sudeste,2025-10-20,301.5,501.47,93.09,3280.32,594.5600000000001,2685.76
VEI-023-202510-019,VEI-023,Sudeste,2025-10-03,325.3,534.95,91.96,3831.89,626.9100000000001,3204.9799999999996
VEI-023-202510-020,VEI-023,Sudeste,2025-10-12,651.1,1155.94,205.98,5904.57,1361.92,4542.65
VEI-023-202510-021,VEI-023,Sudeste,2025-10-17,391.0,669.68,129.84,4114.2,799.52,3314.68
VEI-023-202510-022,VEI-023,Sudeste,2025-10-14,247.6,445.46,65.18,2735.83,510.64,2225.19
VEI-023-202510-023,VEI-023,Sudeste,2025-10-09,326.2,512.74,103.06,3753.85,615.8,3138.05
VEI-023-202510-024,VEI-023,Sudeste,2025-10-22,444.1,784.55,133.62,4493.84,918.17,3575.67
VEI-023-202510-025,VEI-023,Sudeste,2025-10-22,254.5,439.47,42.99,1923.41,482.46000000000004,1440.95
VEI-023-202510-026,VEI-023,Sudeste,2025-10-25,439.0,735.91,99.04,3371.33,834.9499999999999,2536.38
VEI-023-202510-027,VEI-023,Sudeste,2025-10-23,329.0,575.25,97.79,3267.97,673.04,2594.93
VEI-023-202510-028,VEI-023,Sudeste,2025-10-02,377.7,679.47,120.86,4514.44,800.33,3714.1099999999997
VEI-023-202510-029,VEI-023,Sudeste,2025-10-05,341.3,605.83,91.51,3695.8,697.34,2998.46
VEI-023-202510-030,VEI-023,Sudeste,2025-10-13,218.9,352.35,59.59,2225.6,411.94000000000005,1813.6599999999999
VEI-023-202510-031,VEI-023,Sudeste,2025-10-05,393.7,649.24,129.78,3708.38,779.02,2929.36
VEI-023-202510-032,VEI-023,Sudeste,2025-10-27,407.3,746.15,102.99,3481.49,849.14,2632.35
VEI-023-202510-033,VEI-023,Sudeste,2025-10-25,304.4,501.3,95.91,2542.16,597.21,1944.9499999999998
VEI-023-202510-034,VEI-023,Sudeste,2025-10-27,470.5,852.81,84.26,4062.49,937.0699999999999,3125.42
VEI-023-202510-035,VEI-023,Sudeste,2025-10-01,394.0,641.58,76.84,4219.39,718.4200000000001,3500.9700000000003
VEI-023-202511-000,VEI-023,Sudeste,2025-11-03,293.6,490.61,84.05,3261.9,574.66,2687.2400000000002
VEI-023-202511-001,VEI-023,Sudeste,2025-11-21,392.5,733.87,80.66,4198.05,814.53,3383.5200000000004
VEI-023-202511-002,VEI-023,Sudeste,2025-11-25,358.0,588.92,68.78,2280.02,657.6999999999999,1622.3200000000002
VEI-023-202511-003,VEI-023,Sudeste,2025-11-04,349.9,576.36,104.77,3583.47,681.13,2902.3399999999997
VEI-023-202511-004,VEI-023,Sudeste,2025-11-14,434.0,693.56,120.75,5516.02,814.31,4701.710000000001
VEI-023-202511-005,VEI-023,Sudeste,2025-11-16,374.8,672.65,63.95,4120.43,736.6,3383.8300000000004
VEI-023-202511-006,VEI-023,Sudeste,2025-11-23,430.0,742.64,87.0,4071.63,829.64,3241.9900000000002
VEI-023-202511-007,VEI-023,Sudeste,2025-11-25,316.4,544.9,49.03,3704.42,593.93,3110.4900000000002
VEI-023-202511-008,VEI-023,Sudeste,2025-11-09,256.9,393.2,75.4,2863.52,468.6,2394.92
VEI-023-202511-009,VEI-023,Sudeste,2025-11-06,314.6,478.15,103.21,3210.14,581.36,2628.7799999999997
VEI-023-202511-010,VEI-023,Sudeste,2025-11-25,210.9,335.89,43.13,1864.18,379.02,1485.16
VEI-023-202511-011,VEI-023,Sudeste,2025-11-04,517.2,839.14,99.63,6722.71,938.77,5783.9400000000005
